/home/holla/Documents/ASR_data/iitb/Sanskrit_ASR_Corpus/processed
sp025-000737_004.wav	74384
sp003-004785_RV_16.wav	93623
sp003-006269_RV_19.wav	138344
sp009-000554_rv_06a.wav	74397
sp009-000959_rv_11a.wav	39288
sp023-000190_002.wav	87760
sp004-001841_KS_16.wav	23406
sp004-001090_KS_15.wav	40960
sp027-000466_014.wav	46384
sp004-001677_KS_16.wav	219847
sp001-007813_KS_06_16-95.wav	50573
sp023-000330_004.wav	43872
sp003-002907_RV_11.wav	40124
sp004-000924_KS_12.wav	86936
sp008-001007_YS_21.wav	73552
sp001-007782_KS_06_16-95.wav	38034
sp009-000333_rv_04a.wav	85680
sp001-006956_KS_05.wav	58514
sp001-002427_RV_08.wav	25913
sp013-000244_008.wav	265808
sp003-002560_RV_11.wav	100310
sp006-000172_GB_02.wav	60176
sp007-002049_uchitaM-na-kRRitaM-tvayA.wav	84000
sp022-000278_006.wav	121200
sp001-002392_RV_08.wav	72307
sp027-000317_008.wav	97792
sp026-000225_001.wav	114928
sp004-000136_KS_11.wav	24242
sp007-002146_jayamatyAH-AtmAhutiH.wav	83168
sp001-008448_KS_07.wav	107833
sp013-000074_003.wav	193088
sp003-005840_RV_17.wav	30929
sp009-002705_rv_28b.wav	77740
sp010-000047_SR_02.wav	75648
sp001-002583_RV_08.wav	89861
sp001-010122_KS_13.wav	101564
sp003-006075_RV_18.wav	106580
sp004-001881_KS_16.wav	101146
sp004-001736_KS_16.wav	179304
sp021-000373_10.wav	74800
sp003-005628_RV_17.wav	112431
sp004-000001_KS_11.wav	37198
sp002-001840_RV_05.wav	70635
sp001-008976_KS_09.wav	76904
sp003-002776_RV_11.wav	25078
sp021-000207_06.wav	157152
sp007-002604_shatruNApi-prashaMsitaH-lAchitaH.wav	116193
sp020-000415_1998-11-pg17_BM_VV.wav	57248
sp001-001243_RV_04.wav	194351
sp018-000329_003.wav	146688
sp003-004540_RV_15.wav	50573
sp001-002050_RV_08.wav	73143
sp010-000680_SR_23.wav	58928
sp001-003645_RV_12.wav	127896
sp003-005572_RV_17.wav	84428
sp013-000381_014.wav	171360
sp025-000467_003.wav	50976
sp001-008117_KS_07.wav	50573
sp003-000457_RV_03.wav	129567
sp017-000200_003.wav	92784
sp001-002115_RV_08.wav	25496
sp001-003803_RV_12.wav	45558
sp003-001942_RV_10.wav	115357
sp009-002784_rv_29.wav	46384
sp010-000396_SR_13.wav	129984
sp001-004180_KS_01.wav	94041
sp003-006572_RV_19.wav	72725
sp003-000790_RV_06.wav	215249
sp001-007179_KS_05.wav	34273
sp007-000177_1-01-bAlakAnDaH.wav	58928
sp008-001797_YS_39.wav	67696
sp003-006096_RV_18.wav	39706
sp001-006191_KS_03.wav	206054
sp003-005931_RV_18.wav	15464
sp002-002398_RV_07.wav	68963
sp011-000199_004.wav	44720
sp001-010957_KS_17.wav	143778
sp001-001973_RV_08.wav	67291
sp009-000738_rv_08.wav	105312
sp004-001917_KS_16.wav	114521
sp009-001702_rv_17b.wav	91533
sp001-003990_RV_12.wav	100728
sp007-000307_1-02-bAlakAnDaH.wav	106576
sp001-002335_RV_08.wav	65620
sp003-003070_RV_13.wav	62694
sp018-000201_002.wav	66864
sp001-009247_KS_09.wav	267494
sp003-005061_RV_16.wav	177215
sp005-000617_Kathopanishat_SB_13.wav	68963
sp003-002952_RV_13.wav	30511
sp001-003665_RV_12.wav	94877
sp001-008124_KS_07.wav	71053
sp003-001612_RV_10.wav	56424
sp009-000486_rv_05.wav	117029
sp005-000873_Kathopanishat_SB_22.wav	157153
sp003-001557_RV_10.wav	48483
sp011-000042_002.wav	122448
sp002-001227_RV_02.wav	56007
sp027-000252_005.wav	125792
sp003-005048_RV_16.wav	66038
sp007-002325_mArgasya-shudhdatA.wav	49737
sp001-002265_RV_08.wav	206472
sp002-002599_RV_07.wav	127478
sp016-000305_Vishuddha_4-15.wav	137920
sp009-000942_rv_10.wav	40112
sp009-000028_rv_01a.wav	208128
sp009-001469_rv_15.wav	99474
sp001-010627_KS_14.wav	238655
sp003-004678_RV_15.wav	22570
sp002-001143_RV_02.wav	61022
sp003-006287_RV_19.wav	167602
sp018-000067_001.wav	132480
sp008-001097_YS_23.wav	116192
sp019-000820_lahari_7.wav	57664
sp022-000322_006.wav	227776
sp006-001950_GB_06-39.wav	177632
sp001-002697_RV_09.wav	78576
sp004-000105_KS_11.wav	30511
sp001-004774_KS_01.wav	65620
sp001-007866_KS_06_16-95.wav	22570
sp007-001651_2-03-ayodhyAkAnDaH_c.wav	66448
sp001-002278_RV_08.wav	135001
sp003-003993_RV_14.wav	125806
sp002-000653_RV_02.wav	91115
sp001-002886_RV_09.wav	35944
sp003-006463_RV_19.wav	129985
sp006-001665_GB_05-13.wav	139168
sp005-000883_Kathopanishat_SB_22.wav	78158
sp006-002137_GB_07-27.wav	188912
sp002-000450_KS_06_1-15.wav	106580
sp007-001439_2-02-ayodhyAkAnDaH_b.wav	183472
sp019-000854_lahari_7.wav	52240
sp001-011266_KS_17.wav	150883
sp001-004628_KS_01.wav	128313
sp001-005592_KS_02.wav	43886
sp026-000405_004.wav	108656
sp001-008971_KS_09.wav	239073
sp001-007758_KS_06_16-95.wav	234475
sp001-005367_KS_02.wav	45976
sp001-002927_RV_09.wav	35527
sp003-001394_RV_06.wav	54335
sp008-000571_YS_10.wav	100304
sp006-002068_GB_07-14.wav	130816
sp011-000332_005.wav	43040
sp016-000385_Vishuddha_4-15.wav	179296
sp010-000895_SR_29.wav	49312
sp001-003091_RV_09.wav	163840
sp020-000083_1998-02-pg18_BM_VV.wav	111584
sp020-000193_1998-06-pg23_BM_VV.wav	63520
sp017-000688_010.wav	78992
sp003-002010_RV_10.wav	74815
sp003-003579_RV_14.wav	118700
sp001-009384_KS_10.wav	104908
sp008-000178_YS_01b.wav	93200
sp002-001488_RV_05.wav	118700
sp001-005361_KS_02.wav	89861
sp010-000138_SR_05.wav	144608
sp001-004351_KS_01.wav	50991
sp001-008534_KS_07.wav	27167
sp006-001011_GB_03-35.wav	104064
sp001-000203_RV_01_1-17.wav	36362
sp001-006408_KS_05.wav	191007
sp006-001062_GB_03-43.wav	171776
sp017-000092_001.wav	81488
sp001-010658_KS_14.wav	77322
sp002-002468_RV_07.wav	125388
sp001-007680_KS_06_16-95.wav	50573
sp006-000702_GB_02.wav	139584
sp007-001990_bhagavataH-priyaH.wav	72725
sp001-009294_KS_10.wav	173871
sp004-000259_KS_11.wav	43050
sp003-006226_RV_18.wav	132493
sp004-001663_KS_16.wav	183902
sp013-000072_003.wav	146272
sp015-000222_005.wav	99056
sp001-010235_KS_14.wav	79830
sp008-001373_YS_31.wav	126640
sp010-000184_SR_07.wav	77312
sp025-000188_001.wav	140434
sp001-000641_RV_01_51-95.wav	49319
sp008-000803_YS_16.wav	178464
sp003-001006_RV_06.wav	152973
sp012-000115_2.wav	150464
sp001-008732_KS_07.wav	47647
sp001-002248_RV_08.wav	77740
sp003-000017_RV_03.wav	101146
sp003-002764_RV_11.wav	89025
sp007-000354_1-03-bAlakAnDaH.wav	75648
sp002-002562_RV_07.wav	188500
sp014-000177_005.wav	64352
sp007-000564_1-03-bAlakAnDaH.wav	73968
sp001-000668_RV_01_51-95.wav	57260
sp006-001016_GB_03-36.wav	110336
sp023-000014_001.wav	112848
sp017-000308_004.wav	114096
sp006-000781_GB_03-00.wav	177200
sp003-006423_RV_19.wav	30929
sp010-000116_SR_04.wav	99056
sp015-000330_006.wav	109072
sp001-005194_KS_02.wav	63948
sp002-000518_KS_06_1-15.wav	91951
sp001-010932_KS_17.wav	65620
sp010-000458_SR_15.wav	113264
sp001-001663_RV_04.wav	77322
sp005-000736_Kathopanishat_SB_21.wav	164676
sp003-004111_RV_15.wav	33019
sp025-000631_004.wav	71040
sp002-000725_RV_02.wav	25078
sp002-002343_RV_07.wav	60604
sp018-000274_003.wav	109920
sp006-001441_GB_04-31.wav	67280
sp018-000476_004.wav	75648
sp021-000352_09.wav	82752
sp002-000456_KS_06_1-15.wav	112013
sp005-001040_Kathopanishat_SB_23.wav	208144
sp008-000038_SR_01.wav	144608
sp002-000485_KS_06_1-15.wav	80666
sp006-001798_GB_06-11.wav	212736
sp003-004619_RV_15.wav	84428
sp003-005884_RV_18.wav	52663
sp003-005687_RV_17.wav	136255
sp025-000773_005.wav	102816
sp021-000532_13.wav	126208
sp003-001012_RV_06.wav	218593
sp007-000710_1-04-bAlakAnDaH_b.wav	59760
sp012-000182_2.wav	132480
sp001-000344_RV_01_18-25.wav	47647
sp003-002517_RV_11.wav	117447
sp004-001427_KS_15.wav	142942
sp004-000618_KS_12.wav	63112
sp007-000437_1-03-bAlakAnDaH.wav	139584
sp009-001672_rv_17b.wav	111595
sp009-000523_rv_05.wav	45140
sp001-010692_KS_14.wav	36780
sp001-011339_KS_17.wav	22988
sp003-003084_RV_13.wav	82338
sp008-001415_YS_32.wav	86928
sp001-004331_KS_01.wav	140016
sp014-000072_003.wav	34688
sp001-004225_KS_01.wav	53917
sp003-005343_RV_17.wav	52245
sp009-001361_rv_14.wav	66873
sp019-000580_lahari_6.wav	151296
sp007-002805_uchitaM-na-kRRitaM-tvayA.wav	132896
sp003-005553_RV_17.wav	20062
sp025-000331_002.wav	80240
sp002-001400_RV_05.wav	47229
sp001-003667_RV_12.wav	119118
sp006-001118_GB_04-11.wav	67696
sp003-000424_RV_03.wav	71471
sp003-001919_RV_10.wav	16300
sp006-002090_GB_07-18.wav	155056
sp016-000302_Vishuddha_4-15.wav	106160
sp001-002869_RV_09.wav	106580
sp007-002561_shAntiprApteH-mArgaH.wav	157989
sp003-005115_RV_16.wav	172199
sp008-000066_SR_02.wav	40528
sp009-002876_rv_30.wav	99056
sp001-011514_KS_17.wav	158407
sp015-000014_001.wav	85248
sp009-001523_rv_16.wav	46384
sp022-000345_006.wav	130400
sp003-005228_RV_16.wav	87353
sp003-004502_RV_15.wav	143778
sp021-000655_16.wav	79408
sp001-005984_KS_03.wav	58096
sp002-002183_RV_07.wav	156317
sp001-008660_KS_07.wav	108669
sp007-001134_2-01-ayodhyAkAnDaH.wav	110336
sp002-002224_RV_07.wav	25496
sp025-000453_003.wav	101968
sp001-008825_KS_07.wav	193933
sp017-000110_002.wav	48480
sp001-007263_KS_05.wav	116193
sp003-002230_RV_11.wav	37616
sp012-000428_4.wav	89024
sp003-004164_RV_15.wav	61858
sp003-001161_RV_06.wav	85682
sp010-000969_SR_32.wav	47632
sp007-001835_adhyApanaM-mama-dharmaH.wav	63530
sp002-002450_RV_07.wav	151719
sp019-000162_lahari_3.wav	43456
sp001-002151_RV_08.wav	34273
sp007-002879_vachanaparipAlanam.wav	122880
sp008-001968_YS_42.wav	215664
sp027-000375_010.wav	97376
sp007-002315_mArgasya-shudhdatA.wav	108669
sp021-000541_13.wav	71040
sp012-000416_4.wav	154224
sp027-000130_003.wav	61440
sp003-006449_RV_19.wav	154227
sp001-010784_KS_14.wav	44722
sp002-001337_RV_02.wav	43886
sp026-000476_004.wav	154640
sp001-005866_KS_03.wav	225280
sp003-000933_RV_06.wav	156317
sp001-003850_RV_12.wav	199367
sp025-000501_003.wav	76896
sp004-000154_KS_11.wav	73561
sp001-010199_KS_13.wav	28421
sp001-003767_RV_12.wav	24242
sp009-001272_rv_13b.wav	82338
sp001-011379_KS_17.wav	101982
sp011-000457_006.wav	160912
sp003-000996_RV_06.wav	163422
sp001-011261_KS_17.wav	125806
sp009-001472_rv_15.wav	101146
sp001-006763_KS_05.wav	166766
sp003-005778_RV_17.wav	138344
sp009-000901_rv_10.wav	94032
sp018-000230_003.wav	40960
sp012-000105_2.wav	131232
sp003-001741_RV_10.wav	39706
sp003-003371_RV_13.wav	33437
sp007-001616_2-03-ayodhyAkAnDaH_b.wav	54752
sp008-002014_YS_43.wav	81072
sp009-000532_rv_05.wav	109505
sp003-003719_RV_14.wav	22152
sp020-000334_1998-10-pg16_BM_VV.wav	112848
sp009-002710_rv_28c.wav	103236
sp006-001155_GB_04-14.wav	133328
sp003-000306_RV_03.wav	148376
sp016-000019_Vishuddha_1-3.wav	72720
sp007-001891_adhyetavyaM-bahu-asti.wav	85264
sp001-002723_RV_09.wav	77740
sp003-001515_RV_06.wav	129985
sp001-008575_KS_07.wav	63530
sp022-000318_006.wav	84832
sp008-002460_Yugavatara_06b.wav	59344
sp003-006051_RV_18.wav	25078
sp001-004199_KS_01.wav	145032
sp007-000835_1-05-bAlakAnDaH_a.wav	45136
sp003-005804_RV_17.wav	24660
sp026-000013_001.wav	112848
sp002-000864_RV_02.wav	22988
sp007-001829_adhyApanaM-mama-dharmaH.wav	163004
sp002-001292_RV_02.wav	28003
sp001-006386_KS_05.wav	221518
sp003-003071_RV_13.wav	31765
sp001-000574_RV_01_26-50.wav	54753
sp001-010565_KS_14.wav	110341
sp017-000263_004.wav	73968
sp006-000811_GB_03-03.wav	86512
sp007-001421_2-02-ayodhyAkAnDaH_b.wav	64768
sp006-000670_GB_02.wav	71888
sp014-000201_006.wav	295904
sp020-000049_1998-02-pg16_BM_VV.wav	129136
sp004-001316_KS_15.wav	26331
sp001-003453_RV_09.wav	46393
sp001-002132_RV_08.wav	19226
sp001-001898_RV_08.wav	151301
sp007-000791_1-04-bAlakAnDaH_b.wav	161328
sp003-002984_RV_13.wav	111595
sp019-000648_lahari_6.wav	89856
sp001-010231_KS_14.wav	19226
sp006-000494_GB_02.wav	84416
sp003-002963_RV_13.wav	104908
sp003-005498_RV_17.wav	32183
sp008-002286_Yugavatara_04.wav	170096
sp006-000092_GB_02.wav	166752
sp008-000338_YS_03.wav	45968
sp001-008911_KS_09.wav	81084
sp001-006493_KS_05.wav	117864
sp003-006448_RV_19.wav	9600
sp011-000565_008.wav	129552
sp004-001406_KS_15.wav	165094
sp005-000321_Kathopanishat_SB_12.wav	172617
sp009-002235_rv_23a.wav	59344
sp005-000804_Kathopanishat_SB_21.wav	43886
sp001-005218_KS_02.wav	44722
sp004-001415_KS_15.wav	40542
sp001-000232_RV_01_1-17.wav	29257
sp005-000245_Kathopanishat_SB_11_Part2.wav	96967
sp003-000503_RV_03.wav	91951
sp009-001795_rv_19a.wav	90688
sp001-006664_KS_05.wav	51827
sp001-010435_KS_14.wav	83174
sp009-000277_rv_03.wav	92784
sp006-001947_GB_06-37.wav	213568
sp001-007352_KS_06_16-95.wav	111177
sp001-010597_KS_14.wav	55171
sp004-000413_KS_11.wav	52663
sp019-000638_lahari_6.wav	131648
sp013-000302_011.wav	122032
sp001-008267_KS_07.wav	101982
sp003-001527_RV_06.wav	24660
sp001-007133_KS_05.wav	64784
sp025-000890_006.wav	169264
sp027-000630_019.wav	80240
sp005-001153_Kathopanishat_SB_23.wav	155899
sp002-000501_KS_06_1-15.wav	24242
sp016-000005_Vishuddha_1-3.wav	240736
sp001-000823_RV_01_51-95.wav	105744
sp003-001283_RV_06.wav	46811
sp024-000020_001.wav	91936
sp025-000695_004.wav	438432
sp008-001558_YS_34.wav	148368
sp007-001238_2-02-ayodhyAkAnDaH_a.wav	52240
sp017-000606_009.wav	46384
sp002-001006_RV_02.wav	39706
sp001-005014_KS_02.wav	249104
sp004-001765_KS_16.wav	181812
sp001-002930_RV_09.wav	197277
sp001-001380_RV_04.wav	36362
sp006-000648_GB_02.wav	132896
sp011-000178_004.wav	95280
sp001-004969_KS_01.wav	78158
sp005-000518_Kathopanishat_SB_12.wav	126224
sp003-001247_RV_06.wav	68963
sp023-000340_004.wav	149616
sp009-000143_rv_02.wav	143776
sp025-000304_002.wav	99056
